Text,Retweet count,Favorite count
"b'\xd8\xa7\xd9\x86\xd8\xaa\xd8\xa8\xd8\xa7\xd9\x87\xe2\x98\x9d\xef\xb8\x8f\n\xd8\xa7\xd9\x84\xd9\x85\xd8\xb3\xd8\xaa\xd8\xb4\xd8\xb1\xd9\x82\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x84\xd9\x85\xd8\xa7\xd9\x86\xd9\x8a\xd8\xa9\n""\xd8\xb3\xd8\xa7\xd9\x86\xd8\xaf\xd8\xb1\xd8\xa7 \xd8\xa7\xd9\x8a\xd9\x81\xd8\xa7\xd8\xb3""\n\xd8\xb5\xd8\xb1\xd8\xad\xd8\xaa \xd8\xb9\xd9\x86 \xd9\x82\xd9\x8a\xd8\xa7\xd9\x85 \xd8\xb3\xd9\x81\xd8\xa7\xd8\xb1\xd8\xa9 #\xd8\xa7\xd9\x85\xd9\x8a\xd8\xb1\xd9\x83\xd8\xa7 \xd8\xa8\xd8\xa8\xd8\xba\xd8\xaf\xd8\xa7\xd8\xaf \xd8\xa8\xd8\xaa\xd8\xac\xd9\x86\xd9\x8a\xd8\xaf70\xd9\x86\xd8\xa7\xd8\xb4\xd8\xb7\xd8\xa7\xd9\x88\xd8\xa5\xd8\xb9\xd9\x84\xd8\xa7\xd9\x85\xd9\x8a\xd8\xa7 \xd9\x88\xd9\x83\xd8\xa7\xd8\xaa\xd8\xa8\xd8\xa7\xd8\xb9\xd8\xb1\xd8\xa7\xd9\x82\xd9\x8a\xd8\xa7\xd9\x85\xd9\x86\xd8\xb0\xe2\x80\xa6 https://t.co/lejsepbNRj'",0,0
b'ISIS bride from Alabama claims she would be a model citizen\nNO WAY! https://t.co/iMw0lQ6V7s',0,0
b'@MoAnsar Mo Ansar &lt;3 ISIS',0,0
b'ISIS bride stuck in Syria claims \xe2\x80\x98I didn\xe2\x80\x99t hate America\xe2\x80\x99 \nhttps://t.co/O76MeXpko6',0,0
"b'#OpISIS #NoHijabDay #BanSharia #ChristianPersecution This ISIS breeder should never, ever be allowed to set foot ba\xe2\x80\xa6 https://t.co/LQHaTQomCM'",0,0
b'There are morons and have tunnel vision',0,0
b'@Trumped18 @Sandfarmer007 @paulacblades001 @occulturalism @Livid2point0 @Q1295tinman @Urgent_Fury1 @onebigsister\xe2\x80\xa6 https://t.co/Kr2Bru4nTn',0,0
Text,Retweet count,Favorite count
"b'@RandPaul @realDonaldTrump @RoKhanna @tedlieu I\'m glad to see bipartisanship leadership - but saying ""declare victo\xe2\x80\xa6 https://t.co/9WDA1v3Bsf'",0,0
b'Hungary Says Suspected ISIS Beheader Had Pre-Paid Debit Card from EU https://t.co/nBP1XzLTf5',0,0
b'@wonderdelicate ISIS SERIO EU FIQUEI ???????',0,0
b'ISIS is still a major threat \xe2\x80\x93 here is why - @IsraelVideos https://t.co/SyXDjmfzmh',0,0
b'The news who the head of press office in #SDF \xe2\x80\x9cMustafa Bali\xe2\x80\x9c said about 4 suicide bombing in #Raqqa city is a fake\xe2\x80\xa6 https://t.co/pftaPHsQlL',0,0
"b""What type of explanation is this. If they are fighting Mr. A, then use Mr. A's photo; and not Mr. Z's""",0,0
"b'Not even that now also a SC greedy LADY ""CHUDNI"" has been planted for me by IM/SIMI/ISIS Terrorist Director Scandal\xe2\x80\xa6 https://t.co/ua61PZFv5S'",0,0
b'@DJT45sucks @CNNPolitics @Ilhan defended ISIS terrorist....so',0,0
b'\xf0\x9f\x98\xb1',0,0
"b'@Pete54742125 @CNN @CillizzaCNN Record wages, employment, stocks, consumer confidence, lower taxes, conservative co\xe2\x80\xa6 https://t.co/lpO6gVcMj4'",0,0
b'Irak\xc3\xad y bostero como toda persona de bien',0,0
b'@reinaldoazevedo Olha o tamanho do pseudo conhecimento do Reinaldo \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd parte 1\n\nAh! Leia os coment\xc3\xa1rios \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nhttps://t.co/UAi84FrvNc',0,0
"b""@BBCNews &amp; @SkyNews have been censoring news on a regular basis. First France, then Italy, then Nigeria. Now it's o\xe2\x80\xa6 https://t.co/TnObBxzlqm""",0,0
b'Outmanoeuvre May? He can\xe2\x80\x99t manoeuvre himself.',0,0
"b'Ptolemaic Kingdom of Egypt: Ptolemy V Epiphanes ""Isis &amp; Eagle"" AE27 Good VF https://t.co/idqoLc12nr'",0,0
b'@MsNemah Tribe shaming d entire Igbos all cause of actions of a few(recent stealing in Dubai) is wrong\n\nRemember:\n\xe2\x80\x94\xe2\x80\xa6 https://t.co/nvE2wU3fl7',0,0
"b""@MAShow995 With the resistance crowd controlling the house, very unlikely. I'd say righting the economy, prison ref\xe2\x80\xa6 https://t.co/Zp5FhdVBCZ""",0,0
"b'Stereotyping Igbos did not start today in Nigeria!\nIt started as far back as in 1945,the killing of Igbos in Kano a\xe2\x80\xa6 https://t.co/ObQOBcPJz6'",0,0
b'@WBoy1970 @EdKrassen @BionicBlonde @realDonaldTrump Lowest ever black unemployment rate\xe2\x9c\x85\n\nLowest ever Hispanic unem\xe2\x80\xa6 https://t.co/P7moz7fYIx',0,0
b'@ElNacionalWeb Las ISIS marcaba en el Musel ( una cuidad) de Iraq)a todas las casas de los cristianos para luego vi\xe2\x80\xa6 https://t.co/EYEKhm47Au',0,0
b'@GiorgiaMeloni Inaccettabile questa giustizia i marocchini sono i peggiori di qualsiasi genere umano rubano violent\xe2\x80\xa6 https://t.co/duH3wfsur2',0,0
b'@NickBoles The same armed forces he wants to disband. The same soldiers he wants prosecuted for events on bloody Su\xe2\x80\xa6 https://t.co/S5Fw1XKwa3',0,0
b'Now that\xe2\x80\x99s funny\xf0\x9f\xa4\xa3\xf0\x9f\x98\x86\xf0\x9f\x98\x82',0,0
b'@garret74 @el_sonny @AmandiOnAir @BernieSanders @JoeBiden @HillaryClinton @SenSanders What\xe2\x80\x99s that got to do with Us\xe2\x80\xa6 https://t.co/kmsnm560sv',0,0
b'Isis de Faun\nhttps://t.co/iw6sXgmuRN',0,0
"b'Here\xe2\x80\x99s a deal, if she can fix it, she can come back.'",0,0
b'!!\nhttps://t.co/zJPaS9vw1F',0,0
b'@HaraldDoornbos Lijkt toch in tegenspraak met wat ze willen met ISIS strijders!',0,0
"b""If Wendy's makes square burgers, then why are getting pregnant at Chuck E. Cheese??? Sonic turn ISIS into WASWAS. Like and""",0,0
"b'@AOC You mean like ending ISIS, talking to NK and ending socialism in Argentina?'",0,0
b'Esto es bokeeeee',0,0
"b'@harimaubaja Eks kombatan ISIS yang mau balik ke Indo, pada pro kontra.'",0,0
b'@garret74 @el_sonny @AmandiOnAir @BernieSanders @JoeBiden @HillaryClinton @SenSanders You don\xe2\x80\x99t get to call yoursel\xe2\x80\xa6 https://t.co/PodsgdimUE',0,0
b'ISIS terrorist got \xe2\x82\xac500 monthly payment after entering Europe \n    https://t.co/5sMqtFmmSo',0,0
b'Esto es bokeee',0,0
b'@BeautyBind Some wise guy hid it in a book along with his plan to defeat ISIS in 90 days. It\xe2\x80\x99s literally the last p\xe2\x80\xa6 https://t.co/B73IvZxdhT',0,0
b'ISIS terrorist got \xe2\x82\xac500 monthly payment after entering Europe \n    https://t.co/ytbDXPDBIf',0,0
"b'@bk00023 @GovMurphy ISIS, Arms to Cartels, Uranium One. Must I go on?'",0,0
b'@Raghave09181641 @srivatsayb Ok ok your belongs to isis got it they speak like that \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
b'@Matthew83587070 @NiaGriffithMP May sells arms to the Saudis who fund and supply ISIS',0,0
b'Give nukes to Saudi (also known as isis with a state) to own the Persians.',0,0
b'Life in prison could be just another \xe2\x80\x9cPhase\xe2\x80\x9d.',0,0
"b'Adivinen qui\xc3\xa9n hizo de todo para tumbar a Bashar al - \xc3\x81sad? Estados Unidos, qui\xc3\xa9n lo impidi\xc3\xb3? Rusia... qui\xc3\xa9n sali\xc3\xb3\xe2\x80\xa6 https://t.co/DYZkWozPGl'",0,0
"b'Isis ta mt abusada mane,acha pacian\xc3\xa7a \xf0\x9f\x98\xa4'",0,0
"b'UK: Muslims steal \xc2\xa38,000,000,000 from taxpayers in fraud schemes to fund jihad terror https://t.co/kfs0qZ2kdm\xe2\x80\xa6 https://t.co/cL4dKekPFZ'",0,0
b'Is... this... Cardi B??????',0,0
"b""I hope for your own sake you spoke out against 'Fulani Herdsmen' back then.""",0,0
b'@iSlimfit @Tutsy22 Tribe shaming d entire Igbos all cause of actions of a few(recent stealing in Dubai) is wrong\n\nR\xe2\x80\xa6 https://t.co/aDKmup4U5f',0,0
b'@MollerDennis Oh!!! Was that what you were telling me about a few months back? \n\nDid you take photos or video?\n\nDid\xe2\x80\xa6 https://t.co/iKdN6MOmQS',0,0
b'She Didn\xe2\x80\x99t Start the Fire: Why Attack the ISIS Bride? https://t.co/yZPWl3hEIM by @NatCounterPunch',0,0
b'@reinaldoazevedo Olha o tamanho do pseudo conhecimento do Reinaldo \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd parte 2\n\nN\xc3\xa3o esque\xc3\xa7am de l\xc3\xaa os coment\xc3\xa1rios \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/DNT6bE3R96',0,0
b'@joshua_landis \xe2\x9a\xa1\xef\xb8\x8fVERY VERY SAD \n@antonioguterres @Pontifex must help these poor mothers . a mother should never be\xe2\x80\xa6 https://t.co/wBG0h09L66',0,0
b'The media has been promoting and pushing for sympathy for this ISIS terrorist to the people of the U.K for months n\xe2\x80\xa6 https://t.co/an0F5mgUnu',0,0
b'ISIS terrorist got \xe2\x82\xac500 monthly payment after entering Europe \n    https://t.co/XhuZLiSilT',0,0
"b'@MarkRudebeck En-ki for sure, he goes by many many names. \n \nAccording to ancient myths, he was castrated by his br\xe2\x80\xa6 https://t.co/WQun71QbHA'",0,0
"b'Veterans Today ///  Syrian War Report \xe2\x80\x93 April 3, 2019: Syrian Military Sends Reinforcements To Fight ISIS In Centra\xe2\x80\xa6 https://t.co/m4ValRu8hr'",0,0
b'ISIS terrorist got \xe2\x82\xac500 monthly payment after entering Europe \n    https://t.co/fp1k4k9M6G',0,0
"b""@BarackObama @ValerieJarrett How's Kenya you place of birth doing nowadays??? I know Iran's doing great after you g\xe2\x80\xa6 https://t.co/Gl7JbFfJBe""",0,0
b'Yes. Send them home.',0,0
b'@charliekirk11 The US created and funds Al Qaeda and ISIS. Lets kick the military industrial complex out of America. #Tulsi2020',0,0
b'@CountryPeopleNg Tribe shaming d entire Igbos all cause of actions of a few(recent stealing in Dubai) is wrong\n\nRem\xe2\x80\xa6 https://t.co/U1UpDz7cCy',0,0
b'@MoAnsar @bendepear @Channel4News https://t.co/TnsGnz24HJ',0,0
"b'I\xe2\x80\x99m pretty bored of Boring Begum to be fair, crawl back in your cave and die there for me'",0,0
b'@rajcheerfull Syria was not under attack frm isis',0,0
b'Well said Dan fulani...come to yola for your fresh nono \nBills on me \xf0\x9f\x91\x8a',0,0
"b""@SoniaGrotto @IlPrimatoN Date Gad Lerner al Califfato dell'#Isis: un faccia a faccia con Al Baghdadi chiarir\xc3\xa0 le idee a Gad Lerner...""",0,0
"b'https://t.co/eDP8dD5tIr A esquerdalha in\xc3\xbatil anda t\xc3\xa3o desesperada que n\xc3\xa3o sabe mais qual bandeira levantar. \n\nGays,\xe2\x80\xa6 https://t.co/wDOSC4f8Dc'",0,0
"b'@TheLadyBastet Isis reved the bike up and grinned that akin to her wolf.\n\n""Good thing cats always land on their fee\xe2\x80\xa6 https://t.co/f25k4kdP9X'",0,0
b'ISIS is an STD',0,0
b'I love our President! \xf0\x9f\x98\x82',0,0
b'Now INDIA GOVT. CORRUPTED ARMY should take right step against HIDDEN TERRORIST NETWORK IM/SIMI/ISIS gang of D-Compa\xe2\x80\xa6 https://t.co/fKgjXbIDdQ',0,0
b'Targeted #ISIS accounts\nhttps://t.co/gsx9IInNzw \xf0\x9f\x86\x95 \xf0\x9f\xa4\xa1\nhttps://t.co/HYIZr194zQ \xf0\x9f\x86\x95 \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\nhttps://t.co/Zv74gYa42B \xf0\x9f\x86\x95\n#targets #iceisis #opiceisis',0,0
b'The news who the head of press office in #SDF \xe2\x80\x9cMustafa Bali\xe2\x80\x9c said about 4 suicide bombing in #Raqqa city is a fake\xe2\x80\xa6 https://t.co/JnhszGNHwG',0,0
"b""The Taliban is not the official Afghan government. Just saying. It's like the US negotiating with ISIS over Syria.""",0,0
"b'Hilarious! President Trump: I wanted to Kiss My General Who Defeated ISIS But ""I Went to Kiss the General And I Fel\xe2\x80\xa6 https://t.co/wPPh7fRWba'",0,0
b'California: How did a Muslim refugee \xe2\x80\x93 arrested for ISIS cop killing \xe2\x80\x93 get into the U.S.? \nNot only was he poorly v\xe2\x80\xa6 https://t.co/NkNahosv78',0,0
"b""India having own TERRORIST MODULE's safe heaven full supported by INDIAN ARMY COAS staff. by BRIBE that is called D\xe2\x80\xa6 https://t.co/EwGi4af8nA""",0,0
"b'Hilarious! President Trump: I wanted to Kiss My General Who Defeated ISIS But ""I Went to Kiss the General And I Fel\xe2\x80\xa6 https://t.co/otEB06gUaV'",0,0
b'Isis quando vai escovar o dente sempre canta a musiquinha e nisso vai um tempinho que o tio da Van fica puto esperando KKKKKK',0,0
b'@Candecrowder Me le\xc3\xad todo el hilo y al final no la estafaron ni explot\xc3\xb3 ninguna bomba del ISIS \xf0\x9f\x98\x90',0,0
b'The victory against #Daesh will not be complete without the rebuilding of #mosul',0,0
"b""She's also concerned that the Ipswich Road roundabout, roadworks won't be completed on time""",0,0
b'@ActivistPost @Paulnew2325 For more on this utter #bullshit!\n@DrRandPaul @gpovanman @peterpobjecky @SEEKINGTHETRU17\xe2\x80\xa6 https://t.co/n7w7KqxLWf',0,0
b'@jferort71 @Zibelinam Ya ni nos quieren los del ISIS...\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',0,0
b'Cortariam as m\xc3\xa3os dela. \xf0\x9f\x98\xac',0,0
b'Send them all back to their homeland',0,0
b'Far right extremists in Britain have viewed ISIS terror guides https://t.co/32J6yXww4q',0,0
"b'Last time I checked, there have been multiple incidences of our President advocating for peace with foreign countri\xe2\x80\xa6 https://t.co/Tqtdt33WXJ'",0,0
b'Tinha que ter o selo @folha LIXO',0,0
b'@goweasley @dixxzis @rsoulution Beija a Isis ent\xc3\xa3o j\xc3\xa1 q a gente n beija na boca kkkk \nVc n gosta d beijo d l\xc3\xadngua s\xe2\x80\xa6 https://t.co/4pqqkGR4dJ',0,0
b'I still want my points I don\xe2\x80\x99t call the muslamics mutuals of mine terrorists isis bomb explosion whoosh grenade lovers everyday for nothing',0,0
"b""@drivetime Veterans for peace .I'm all for it. Interfering with aircraft after 9/11 &amp; Isis GET A GRIP""",0,0
b'Hungary Says Suspected ISIS Beheader Had Pre-Paid Debit Card from EU https://t.co/OTuGgyFUKA via @BreitbartNews',0,0
"b""@EdKrassen @realDonaldTrump Don't forget his super top sekret plan to defeat ISIS in 30 days.""",0,0
"b'@KurdsCampaign @Hevallo @MoAnsar Since when this goat-fucker (@MoAnsar) became a politician? Yes, Kurds did some et\xe2\x80\xa6 https://t.co/XyQteLVHRl'",0,0
"b'@folha Uai, eu tamb\xc3\xa9m quero, n\xc3\xa3o s\xc3\xb3 o Hamas como Isis,  boko haram,  MST, MTST, CUT, CGT e outros grupos  terroristas'",0,0
"b'\xe2\x80\x9cRecent battles between the #Taliban and #ISIS militants have left over 2,000 families homeless in #Kunar\xe2\x80\x99s\xe2\x80\xa6 https://t.co/mhNWOLxR1a'",0,0
b'Ako lang ba hindi nage-ML sa ISIS \xf0\x9f\x98\x82',0,0
"b""How SC Dr. Kanchana Gopinath SONY INDIA PVT. LTD. &amp; OBC D-WISE SOLUTION PVT. LTD. Bangalore spoil resources's valua\xe2\x80\xa6 https://t.co/p5uiNK0OA0""",0,0
"b'Not even that now also a SC greedy LADY ""CHUDNI"" has been planted for me by IM/SIMI/ISIS Terrorist Director Scandal\xe2\x80\xa6 https://t.co/Qx9QYRxzlC'",0,0
b'Ektremis Sayap Kanan Inggris Belajar Rakit Bom dari ISIS https://t.co/6kG5kem4HO https://t.co/CVeQyy3AF0',0,0
b'@TarekFatah Where are all our Hindu Gods when we need them? This is scary as hell! It looks like an ISIS sh**hole',0,0
"b""What's wrong on Twitter? Some people are converting Social media into ISIS.""",0,0
b'@RandPaul @KahlerSabrina @realDonaldTrump @RoKhanna @tedlieu @RandPaul I respect your views and understand where yo\xe2\x80\xa6 https://t.co/K5ifF4elTg',0,0
b'@dustinlneill @GOP @SteveScalise Do you remember during obama how violent it was with antifa and Ferguson Baltimore\xe2\x80\xa6 https://t.co/s4ZxcE5E4d',0,0
"b""I think i'll topple ISIS tomorrow morning.""",0,0
b'Tremendooo\xf0\x9f\x91\x8f',0,0
b'Alguma sensatez no meio do caos ...',0,0
b'@TotalAssumption @LeuncaK This is nothing new. Everyone knows this. Its part of the nasty world of geo politics. Er\xe2\x80\xa6 https://t.co/5YEVNBhd2Y',0,0
b'@Mr_JAGs Tribe shaming is bad.\n\nRemember:\n\xe2\x80\x94 Umar  Abdulmutallab:  who almost bombed a US plane?\n\xe2\x80\x94 Ibrahim Uwais(son\xe2\x80\xa6 https://t.co/AXucoIgIhi',0,0
b'And still #Canada welcomes Islam into there country ...Are the people on drugs? .',0,0
b'@DFBHarvard Time to \xe2\x80\x9cDITCH MITCH!\xe2\x80\x9dHe\xe2\x80\x99s been DC Lifer &amp; Needs Live Under Laws Forced On We the People!  Dems had 8 O\xe2\x80\xa6 https://t.co/VwlqWQ2IgB',0,0
b'@zzzzzzzzzzzach It was called that my entire collegiate career...ISIS became a thing my senior year and everyone was like \xf0\x9f\x91\x80',0,0
b'@SkyNews @Tobias_Ellwood The liberal elite #skynews  attack squaddies over a piece of paper whilst providing almost\xe2\x80\xa6 https://t.co/Wn4abisl9e',0,0
"b'falei pra isis vai perturba o file crlh ,ai ela tenho ran\xc3\xa7o do file  ,Gosto do ni kkkk\xf0\x9f\x98\x80'",0,0
b'@fireshallcoum @RandPaul @realDonaldTrump @RoKhanna @tedlieu Flippant response... The Kurds were the boots on the g\xe2\x80\xa6 https://t.co/HJkmXcB5AG',0,0
b'@Ravi_Raj_R @Independent ISIS is a bit more than a radical organisation......',0,0
b'Door-to-Door Gun Confiscations Begin in New Zealand; One Gun Owner Dead #atranny #BrentonTarrant #CIA\xe2\x80\xa6 https://t.co/n9mOGoz3DX',0,0
b'\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',0,0
"b'Finland: Imam says ""we have no extremists here,"" his son-in-law and daughter join ISIS https://t.co/PM8V6haBDM.  liar or dummy ?'",0,0
b'@Ravinde83516502 @arunjaitley @PiyushGoyal mr pappu mutra pine wala GULAM tera malik 2019 ke baad ISIS join kar raha https://t.co/zHfcNNog5f',0,0
b'@Froste Hey froste thank you so much for donating 1 million dollars to st Jude I know it\xe2\x80\x99s just a smidge of what yo\xe2\x80\xa6 https://t.co/f1s4JLgR8C',0,0
b'@garret74 @el_sonny @AmandiOnAir @BernieSanders @JoeBiden @HillaryClinton @SenSanders Assad is a terrible person. D\xe2\x80\xa6 https://t.co/MbAgN2KyfG',0,0
b'@AlbertGlobal @GlobalEdmonton David Eggen- 2017 hangs out with isis supporters\nDeborah Drevor- 2015 homophobic and\xe2\x80\xa6 https://t.co/MwUtK7K1X5',0,0
"b""@_Titoite_ @Titov1917 @BatkaA02 He was he was the best possible leader for Iraq and shouldn't have been deposed as\xe2\x80\xa6 https://t.co/ehkEpbTUiI""",0,0
b'SDF confirms reports that four ISIS militants blew themselves up in Raqqa https://t.co/fv3Hqw40ac  via @K24English',0,0
"b'@BJP4India The ISIS, Haqqani Network, Lashkar, Hizb, Uighurs, Taliban, al-Qaeda, Jaish &amp; other terror groups are bu\xe2\x80\xa6 https://t.co/SaneSghBHC'",0,0
b'ISIS\xe2\x80\x99s West African Offshoot Is Following al Qaeda\xe2\x80\x99s Rules for Success\n\nThe amorphous Boko Haram splinter group is\xe2\x80\xa6 https://t.co/3nVXnDRP0v',0,0
b'Balls of steel and would probably have been abused in modern #brexit Britain had he moved there as a refugee \n\nhttps://t.co/qMRgGI1JdP',0,0
"b'\xe2\x80\x9cThe martyrs are the true messengers of Christian faith, and as long as there are martyrs, we do not have to worry\xe2\x80\xa6 https://t.co/AsmZfdZOZ4'",0,0
b'ISIS nightmare prompts some Muslims in the Middle East to convert to Christianity https://t.co/X3o5BWgoZq',0,0
b'@MartinDaubney @SophiaCannon @AliBunkallSKY You can still be a fascist while killing ISIS buddy',0,0
b'We stay in quite silence  in front of 9490 brave fighters #YPG  #YPJ \xf0\x9f\x8c\xb9\nWe will continue to mention their struggle a\xe2\x80\xa6 https://t.co/vRfh3Dx787',0,0
b'@ashoswai TRUE! \n\nIslam is the only religion of peace. \n\nISIS was started by @rammadhavbjp \n\n9/11 was executed by\xe2\x80\xa6 https://t.co/mEFyqgAcqK',0,0
b'Our timeline covers the evolution of #ISIS from its roots in #Iraq to the fall of #Baghouz in #Syria. https://t.co/QPWgFCVWiv',0,0
b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I love our President!',0,0
b'Isis was high key annoying af to deal with',0,0
"b""@RealKuyt @charliekirk11 Let's get this straight... The evil DemonRats- HRC and BO started ISIS n funded them. All\xe2\x80\xa6 https://t.co/zfz8JiQR30""",0,0
b'\xe3\x81\xbc\xe3\x81\x8f\xe3\x81\x8c\xe3\x80\x8e\xe3\x83\x91\xe3\x83\xb3\xe3\x82\xbb\xe3\x80\x8f\xe3\x82\x92\xe8\xaa\xad\xe3\x82\x93\xe3\x81\xa7\xe6\xbe\x84\xe3\x82\x93\xe3\x81\xa0\xe6\xb0\x97\xe5\x88\x86\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x81\xae\xe3\x81\xaf...\xe3\x81\x9d\xe3\x81\xae\xe7\xb2\xbe\xe7\xa5\x9e\xe3\x81\xab\xe3\x82\x88\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x8c\xe8\xa8\x80\xe8\x91\x89\xe3\x81\xae\xe3\x83\x91\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xbc\xe3\x83\x9e\xe3\x83\xb3\xe3\x82\xb9\xe3\x80\x8d\xe3\x82\x92\xe9\xae\xae\xe6\x98\x8e\xe3\x81\xab\xe7\xa2\xba\xe7\xab\x8b\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xa3\xe3\x81\x9f\xe3\x83\x97\xe3\x83\xad\xe3\x82\xbb\xe3\x82\xb9\xe3\x81\x8c\xe8\xaa\xad\xe3\x81\xbf\xe5\x8f\x96\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x93\xe3\x82\x8d\xe3\x81\xab\xe3\x81\x82\xe3\x81\xa3\xe3\x81\x9f\xef\xbd\x9c0762\xe5\xa4\x9c\xe3\x80\x8e\xe3\x83\x91\xe3\x83\xb3\xe3\x82\xbb\xe3\x80\x8f\xe3\x83\x96\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xbb\xe3\x83\x91\xe3\x82\xb9\xe3\x82\xab\xe3\x83\xab https://t.co/5wpHBz3Z28',0,0
"b'@freedgold1 @AOC ""They"" who, ISIS?  The Russians have won. They have succeeded in dividing Americans into racial gr\xe2\x80\xa6 https://t.co/RfIzdmnSYi'",0,0
b'Now INDIA GOVT. CORRUPTED ARMY should take right step against HIDDEN TERRORIST NETWORK IM/SIMI/ISIS gang of D-Compa\xe2\x80\xa6 https://t.co/zsnoxC09pe',0,0
b'US-backed Kurdish fighters clash with ISIS days after declaring victory https://t.co/9k7JITqusO',0,0
"b'NATO is ""stepping up training of Iraqi forces"" to make sure ISIS can never return.'",0,0
"b'@garret74 @el_sonny @AmandiOnAir @BernieSanders @JoeBiden @HillaryClinton @SenSanders Go hug Al Qaeda, isis, and Saudi Arabia.'",0,0
b'Same with this one; I keep hearing how #TheNetherlands wants to bring back ISIS women &amp; children because w should f\xe2\x80\xa6 https://t.co/qfNwJPaxiB',0,0
b'\xe2\x9b\x94ISIS\n\n\xe2\x9e\xa1https://t.co/KrvLhIsC8n\n\xf0\x9f\x86\x94https://t.co/A7ytyDzbn3\n\n\xe2\x9e\xa1https://t.co/93T4AqCRSz\n\xf0\x9f\x86\x94https://t.co/iVS4FRnJZG\n\n[ #KatibaDesKuffars ]',0,0
"b'@KeepKashif @washingtonpost ""Radical muslims""(ISIS)... brought upon this fear. No person should be labeled for othe\xe2\x80\xa6 https://t.co/Aby2I1TiUp'",0,0
"b'@TitaniaMcGrath @AnnCoulter Yeah, you tell them.  Nothing better than supporting a woman who wants to join a  terro\xe2\x80\xa6 https://t.co/X09fVP1tZC'",0,0
"b""India having own TERRORIST MODULE's safe heaven full supported by INDIAN ARMY COAS staff. by BRIBE that is called D\xe2\x80\xa6 https://t.co/rzzQ7lJPA6""",0,0
